i,j,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20
136,41,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,1,0,0
-32,-132,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-30,-132,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
131,-6,0,0,0,0,0,0,0,0,0,0,-1000,0,1,1,0,0,0,0,0,0,0
-4,-40,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
70,-53,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
-19,7,0,0,0,0,0,0,0,0,0,0,-1000,0,0,5,0,0,0,0,0,0,0
6,-144,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-28,-133,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-36,39,0,0,0,0,0,0,0,0,0,0,-1000,0,0,4,0,0,0,0,0,0,0
-31,-30,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,3,0,0,0,0,0,0
-23,57,0,0,0,0,0,0,0,0,0,0,-1000,0,0,6,0,0,0,0,0,0,0
-29,65,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,2,8,0,0,0,0
19,-53,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-24,-134,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
142,-134,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
90,-146,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,1,3,3,0
-22,-134,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-3,-132,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
78,-136,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,3,0,0,0,0,0,0
8,-40,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
22,-62,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-20,-135,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-19,-135,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,2,0
68,-47,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
130,-8,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
37,26,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
-18,-135,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
62,-136,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
32,5,0,0,0,0,0,0,0,0,0,0,-1000,5,0,0,0,0,0,0,0,0,0
-14,43,0,0,0,0,0,0,0,0,0,0,-1000,1,1,1,0,0,0,0,0,0,0
-12,-20,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-17,-135,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
43,-44,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
53,-146,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,2,0,0,0,0,0
61,62,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
61,-77,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
-16,-135,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-29,-101,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,1,0,0,0,0
22,33,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-9,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
76,-108,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
18,-23,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-19,33,0,0,0,0,0,0,0,0,0,0,-1000,9,4,6,0,0,0,0,0,0,0
-6,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-25,-139,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
21,53,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-21,-71,0,0,0,0,0,0,0,0,0,0,-1000,0,0,4,0,0,0,0,0,0,0
-5,-136,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-5,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
50,-83,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-21,56,0,0,0,0,0,0,0,0,0,0,-1000,0,0,10,2,0,0,0,0,0,0
-5,-45,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
1,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,1,0
3,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,1,0
106,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
5,-50,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
5,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
57,64,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
84,-48,0,0,0,0,0,0,0,0,0,0,-1000,0,1,1,2,0,0,0,0,0,0
-15,-67,0,0,0,0,0,0,0,0,0,0,-1000,2,1,0,0,0,0,0,0,0,0
10,-138,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,5,0,0,0,0,1,0
11,-138,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,7,0,0,0,0,2,0
13,-138,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,4,0,0,0,0,1,0
18,-21,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
3,-30,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
44,22,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,0,0,0,0,0,0
15,-138,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-25,-55,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
-20,28,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,2,-1000,2,2,5,0,0,0,0,0,0,0
10,-52,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
31,-136,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-27,-150,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,2,3,2,0,1,0
36,-99,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
93,9,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,1,0,0,0,0
20,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
121,-102,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
21,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
36,-82,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
23,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
135,-24,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
33,-18,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-52,-150,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,1,0,0,0
93,-138,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,0,0,0
27,-127,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
25,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
129,-144,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
35,-11,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
26,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-15,-54,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
29,-136,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-15,25,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-36,-139,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,4,1,0,0,0,0
32,-135,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
36,-135,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,1,0
43,-82,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
136,25,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,3,3,4,0
57,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
141,24,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,2,2,0,0,0,0
37,-134,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
-22,12,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
24,-139,0,0,0,0,0,0,0,0,0,0,-1000,2,0,0,0,0,0,0,0,0,0
40,-134,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
110,31,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
82,68,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,2,0,0,0
34,-11,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
44,-133,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
47,-131,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-32,-23,0,0,0,0,0,0,0,0,0,0,-1000,4,0,0,0,0,0,0,0,0,0
105,42,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,3,2,0,0,0,0
-14,-136,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
51,-131,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
112,10,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
85,-141,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
52,-129,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
54,63,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
53,-129,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
54,-130,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
46,-89,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
13,-38,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-27,-139,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
65,-139,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
-3,28,0,0,0,0,0,0,0,0,0,0,-1000,7,0,2,0,0,0,0,0,0,0
-85,39,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,5,8,1,0,0,0
-27,-119,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-27,18,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
55,-129,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,1,0
-4,-35,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
55,-128,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,1,0
21,-79,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
57,-128,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,1,0
42,-3,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-9,33,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
85,-48,0,0,0,0,0,0,0,0,0,0,-1000,0,2,1,0,0,0,0,0,0,0
108,-137,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
59,-128,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,1,0
60,-127,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-16,22,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
115,-125,0,0,0,0,0,0,0,0,0,0,-1000,1,2,0,0,0,0,0,0,0,0
64,61,0,0,0,0,0,0,0,0,0,0,-1000,2,0,1,0,2,0,0,0,0,0
-83,18,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
22,37,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
103,33,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,5,3,0,0,0,0
17,-128,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
61,-127,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-8,-127,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
-22,35,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
139,14,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,1,0,0,0,0,0,0
3,-125,0,0,0,0,0,0,0,0,0,0,-1000,5,3,0,0,0,0,0,0,0,0
28,38,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
13,-143,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
37,-88,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
16,-143,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
97,33,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
64,-126,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
11,45,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
68,-123,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
140,13,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,0,0,0,0,0,0
60,-122,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
70,-123,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
72,-121,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-18,-121,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
-14,-146,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
73,-120,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-14,-69,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-6,-149,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,2,3,1,4,3,2,0
46,66,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
74,-120,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-32,-90,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
-41,-21,0,0,0,0,0,0,0,0,0,0,-1000,0,0,6,0,0,0,0,0,0,0
130,-1,0,0,0,0,0,0,0,0,0,1,-1000,0,2,0,0,0,0,0,0,0,0
75,-120,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
123,-64,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,3,1,0
123,-60,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,3,3,0
-12,-18,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
123,-59,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,3,3,0
-10,31,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
37,60,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
61,-58,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,3,0,0,0,0,0,0
125,-52,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
72,59,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
16,-15,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
131,-51,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,1,4,0
8,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
63,63,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,1,2,1,0,0,0,0
122,-134,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
69,46,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,1,0,0,0,0,0,0
35,-135,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
136,-34,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,3,4,0
135,-21,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,5,5,0
27,-22,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
27,-18,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
23,-43,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
136,-33,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,3,4,0
136,-32,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,3,4,0
-17,34,0,0,0,0,0,0,0,0,0,0,-1000,27,3,0,0,0,0,0,0,0,0
136,-29,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,3,4,0
136,-27,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,4,4,0
63,62,0,0,0,0,0,0,0,0,0,0,-1000,0,1,1,0,1,1,0,0,0,0
135,-25,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
26,46,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
25,28,0,0,0,0,0,0,0,0,0,2,-1000,10,15,0,0,0,0,0,0,0,0
-24,-145,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,1,0
11,37,0,0,0,0,0,0,0,0,0,0,-1000,2,1,0,0,0,0,0,0,0,0
-20,-72,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
13,-136,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
-31,-92,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,2,0,0,0,0
5,-27,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-36,62,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,5,10,12,0,0,0,0
135,-23,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
135,35,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,3,0
-35,-136,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
46,-12,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
135,-19,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,3,3,0
-32,-50,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,3,0,0,0,0,0
-34,10,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
135,-15,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,5,4,0
141,-111,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,1,1,0
42,18,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
14,67,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
135,4,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,1,1,0
80,15,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,0,0,0,0,0
38,34,0,0,0,0,0,0,0,0,0,0,-1000,0,12,4,0,0,0,0,0,0,0
83,-48,0,0,0,0,0,0,0,0,0,0,-1000,0,3,2,1,0,0,0,0,0,0
6,-101,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
135,5,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,2,2,0
135,7,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
15,14,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
119,-7,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-11,-136,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
135,8,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,1,1,1,0
123,4,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,0,0,0,0,0,0
51,-120,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
136,11,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,2,2,3,0
73,68,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,4,0,0,0
16,-117,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,0,0,0,0,0,0
-30,64,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,6,3,0,0,0,0
-36,-21,0,0,0,0,0,0,0,0,0,0,-1000,6,3,0,0,0,0,0,0,0,0
5,-149,0,0,0,0,0,0,0,0,0,0,-1000,0,0,2,0,2,2,4,3,3,0
1,-44,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
77,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,1,0,0,0,0,0
49,-8,0,0,0,0,0,0,0,0,0,0,-1000,33,32,2,0,0,0,0,0,0,0
145,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
-18,65,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,0,6,8,0,0,0,0
6,-32,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
52,-131,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1,0
-15,-148,0,0,0,0,0,0,0,0,0,0,-1000,1,0,0,0,0,2,0,0,0,0
-1,44,0,0,0,0,0,0,0,0,0,0,-1000,0,0,5,2,0,0,0,0,0,0
136,15,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,3,2,2,0
30,-117,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
136,19,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,2,2,0
28,-140,0,0,0,0,0,0,0,0,0,0,-1000,0,0,1,2,0,0,1,0,0,0
143,34,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
-35,43,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
136,24,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,3,3,4,0
121,-67,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-28,-119,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
20,29,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-10,28,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
12,-43,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
-31,-80,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
32,-17,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
19,18,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
136,26,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,3,3,4,0
136,28,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,8,6,8,0
22,-19,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
136,30,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,4,3,3,0
-24,29,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
136,32,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,4,3,4,0
11,-36,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
111,-80,0,0,0,0,0,0,0,0,0,1,-1000,0,1,1,0,0,0,0,0,0,0
69,-138,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,0,0,0,0
17,27,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
21,-142,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,2,0,1,0,0,0
136,34,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,4,3,4,0
30,16,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,3,0,0,0,0,0,0
-36,-125,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,2,0
31,17,0,0,0,0,0,0,0,0,0,0,-1000,9,5,2,6,0,0,0,0,0,0
13,67,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,1,0,0,0,0,0
47,18,0,0,0,0,0,0,0,0,0,0,-1000,0,1,0,0,0,0,0,0,0,0
-38,16,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,3,0,0,0,0,0,0
123,-77,0,0,0,0,0,0,0,0,0,0,-1000,0,2,0,0,0,0,0,0,0,0
